,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
572,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1997-09,1997-09-01,98.6312953367876,98.6312953367876,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
573,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1997-10,1997-10-01,98.9260103626943,98.9260103626943,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
574,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1997-11,1997-11-01,98.2383419689119,98.2383419689119,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
575,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1997-12,1997-12-01,98.0418652849741,98.0418652849741,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
576,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-01,1998-01-01,97.9436269430052,97.9436269430052,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
577,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-02,1998-02-01,97.8453886010363,97.8453886010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
578,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-03,1998-03-01,98.2383419689119,98.2383419689119,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
579,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-04,1998-04-01,98.4348186528497,98.4348186528497,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
580,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-05,1998-05-01,98.7295336787565,98.7295336787565,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
581,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-06,1998-06-01,98.3365803108808,98.3365803108808,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
582,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-07,1998-07-01,97.7471502590674,97.7471502590674,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
583,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-08,1998-08-01,97.6489119170984,97.6489119170984,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
584,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-09,1998-09-01,98.4348186528497,98.4348186528497,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
585,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-10,1998-10-01,99.1224870466321,99.1224870466321,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
586,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-11,1998-11-01,99.0242487046632,99.0242487046632,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
587,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1998-12,1998-12-01,98.6312953367876,98.6312953367876,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
588,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-01,1999-01-01,98.140103626943,98.140103626943,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
589,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-02,1999-02-01,97.7471502590674,97.7471502590674,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
590,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-03,1999-03-01,97.8453886010363,97.8453886010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
591,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-04,1999-04-01,98.3365803108808,98.3365803108808,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
592,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-05,1999-05-01,98.3365803108808,98.3365803108808,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
593,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-06,1999-06-01,98.0418652849741,98.0418652849741,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
594,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-07,1999-07-01,97.6489119170984,97.6489119170984,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
595,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-08,1999-08-01,97.9436269430052,97.9436269430052,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
596,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-09,1999-09-01,98.2383419689119,98.2383419689119,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
597,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-10,1999-10-01,98.4348186528497,98.4348186528497,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
598,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-11,1999-11-01,97.8453886010363,97.8453886010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
599,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1999-12,1999-12-01,97.5506735751295,97.5506735751295,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
600,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-01,2000-01-01,97.4524352331606,97.4524352331606,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
601,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-02,2000-02-01,97.1577202072539,97.1577202072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
602,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-03,2000-03-01,97.3541968911917,97.3541968911917,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
603,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-04,2000-04-01,97.5506735751295,97.5506735751295,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
604,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-05,2000-05-01,97.6489119170984,97.6489119170984,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
605,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-06,2000-06-01,97.4524352331606,97.4524352331606,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
606,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-07,2000-07-01,97.1577202072539,97.1577202072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
607,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-08,2000-08-01,97.4524352331606,97.4524352331606,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
608,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-09,2000-09-01,97.3541968911917,97.3541968911917,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
609,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-10,2000-10-01,97.3541968911917,97.3541968911917,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
610,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-11,2000-11-01,97.059481865285,97.059481865285,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
611,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2000-12,2000-12-01,97.1577202072539,97.1577202072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
612,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-01,2001-01-01,97.1577202072539,97.1577202072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
613,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-02,2001-02-01,96.8630051813471,96.8630051813471,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
614,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-03,2001-03-01,96.6665284974093,96.6665284974093,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
615,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-04,2001-04-01,96.8630051813471,96.8630051813471,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
616,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-05,2001-05-01,96.9612435233161,96.9612435233161,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
617,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-06,2001-06-01,96.6665284974093,96.6665284974093,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
618,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-07,2001-07-01,96.3718134715026,96.3718134715026,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
619,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-08,2001-08-01,96.7647668393782,96.7647668393782,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
620,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-09,2001-09-01,96.5682901554404,96.5682901554404,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
621,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-10,2001-10-01,96.5682901554404,96.5682901554404,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
622,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-11,2001-11-01,96.0770984455959,96.0770984455959,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
623,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2001-12,2001-12-01,95.978860103627,95.978860103627,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
624,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-01,2002-01-01,95.7823834196891,95.7823834196891,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
625,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-02,2002-02-01,95.2911917098446,95.2911917098446,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
626,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-03,2002-03-01,95.4876683937824,95.4876683937824,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
627,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-04,2002-04-01,95.7823834196891,95.7823834196891,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
628,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-05,2002-05-01,96.0770984455959,96.0770984455959,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
629,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-06,2002-06-01,95.978860103627,95.978860103627,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
630,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-07,2002-07-01,95.5859067357513,95.5859067357513,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
631,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-08,2002-08-01,95.880621761658,95.880621761658,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
632,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-09,2002-09-01,95.880621761658,95.880621761658,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
633,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-10,2002-10-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
634,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-11,2002-11-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
635,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2002-12,2002-12-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
636,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-01,2003-01-01,95.3894300518135,95.3894300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
637,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-02,2003-02-01,95.0947150259067,95.0947150259067,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
638,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-03,2003-03-01,95.3894300518135,95.3894300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
639,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-04,2003-04-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
640,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-05,2003-05-01,95.880621761658,95.880621761658,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
641,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-06,2003-06-01,95.5859067357513,95.5859067357513,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
642,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-07,2003-07-01,95.3894300518135,95.3894300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
643,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-08,2003-08-01,95.5859067357513,95.5859067357513,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
644,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-09,2003-09-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
645,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-10,2003-10-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
646,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-11,2003-11-01,95.1929533678756,95.1929533678756,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
647,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2003-12,2003-12-01,95.2911917098446,95.2911917098446,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
648,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-01,2004-01-01,95.0947150259067,95.0947150259067,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
649,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-02,2004-02-01,95.0947150259067,95.0947150259067,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
650,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-03,2004-03-01,95.2911917098446,95.2911917098446,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
651,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-04,2004-04-01,95.2911917098446,95.2911917098446,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
652,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-05,2004-05-01,95.3894300518135,95.3894300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
653,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-06,2004-06-01,95.5859067357513,95.5859067357513,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
654,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-07,2004-07-01,95.2911917098446,95.2911917098446,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
655,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-08,2004-08-01,95.3894300518135,95.3894300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
656,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-09,2004-09-01,95.6841450777202,95.6841450777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
657,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",2004-10,2004-10-01,96.1753367875648,96.1753367875648,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
